Inches,ScreenResolution,Cpu,Memory,Gpu,OpSys,Price_euros,Ram(GB),Weight(kg),CPT
0.8674698795180724,0.3846153846153846,0.8034188034188035,0.3157894736842105,0.6513761467889909,0.375,0.13080168776371306,0.16129032258064516,0.5760598503740648,0.48108925869894104
0.4096385542168677,0.5897435897435898,0.4957264957264958,0.3421052631578947,0.4954128440366973,0.75,0.15443037974683543,0.03225806451612903,0.14014962593516211,0.7866868381240545
0.3855421686746989,0.4615384615384615,0.6153846153846154,0.5263157894736842,0.3394495412844037,0.5,0.13181434599156117,0.0967741935483871,0.17705735660847882,0.4599092284417549
0.6626506024096386,0.3846153846153846,0.6153846153846154,0.5263157894736842,0.3394495412844037,0.5,0.11746835443037976,0.0967741935483871,0.37655860349127185,0.46747352496217853
0.8674698795180724,0.3846153846153846,0.5726495726495727,0.5526315789473684,0.5321100917431193,0.5,0.15544303797468353,0.0967741935483871,0.5012468827930174,0.5854765506807867
0.4698795180722892,0.15384615384615385,0.2991452991452992,0.3157894736842105,0.43119266055045874,0.5,0.03628691983122363,0.0967741935483871,0.3516209476309227,0.11951588502269289
0.6626506024096386,0.3846153846153846,0.8034188034188035,0.3157894736842105,0.5321100917431193,0.5,0.13080168776371306,0.0967741935483871,0.37655860349127185,0.47806354009077157
0.6626506024096386,0.3846153846153846,0.4957264957264958,0.2631578947368421,0.4954128440366973,0.25,0.05822784810126583,0.0967741935483871,0.37655860349127185,0.22239031770045387
0.6626506024096386,0.3846153846153846,0.6153846153846154,0.5526315789473684,0.5412844036697249,0.5,0.11493670886075949,0.0967741935483871,0.33167082294264344,0.46747352496217853
0.6626506024096386,0.3846153846153846,0.35897435897435903,0.3157894736842105,0.24770642201834864,0.5,0.06008438818565401,0.03225806451612903,0.37655860349127185,0.21936459909228442
0.8674698795180724,0.3846153846153846,0.5042735042735044,0.5526315789473684,0.44036697247706424,0.5,0.13552742616033756,0.0967741935483871,0.45137157107231923,0.5128593040847201
0.6626506024096386,0.4615384615384615,0.5042735042735044,0.5263157894736842,0.5412844036697249,0.5,0.15563881856540085,0.0967741935483871,0.2967581047381546,0.6838124054462935
0.2289156626506026,0.4358974358974359,0.7521367521367522,0.7894736842105263,0.6880733944954129,1.0,0.22548523206751056,0.0967741935483871,0.05735660847880303,0.6611195158850227
0.4698795180722892,0.3846153846153846,0.5042735042735044,0.5263157894736842,0.4954128440366973,0.5,0.11578059071729957,0.0967741935483871,0.2344139650872818,0.4856278366111952
0.6626506024096386,0.3846153846153846,0.22222222222222224,0.3421052631578947,0.06422018348623854,0.5,0.037974683544303806,0.03225806451612903,0.37655860349127185,0.10892586989409986
0.6626506024096386,0.15384615384615385,0.27350427350427353,0.3157894736842105,0.11009174311926606,0.5,0.037299578059071734,0.03225806451612903,0.3516209476309227,0.13010590015128592
0.6626506024096386,0.4615384615384615,0.8034188034188035,0.5526315789473684,0.6513761467889909,0.5,0.19831223628691982,0.22580645161290322,0.4887780548628429,0.6883509833585477
0.6626506024096386,0.4615384615384615,0.6153846153846154,0.5263157894736842,0.21100917431192662,0.5,0.08860759493670886,0.0967741935483871,0.2842892768079801,0.3434190620272315
0.6626506024096386,0.3846153846153846,0.4957264957264958,0.5263157894736842,0.4954128440366973,0.5,0.07172827004219409,0.0967741935483871,0.31670822942643395,0.16187594553706505
0.6626506024096386,0.4615384615384615,0.8034188034188035,0.5526315789473684,0.7522935779816514,0.5,0.2151898734177215,0.22580645161290322,0.37655860349127185,0.7291981845688351
0.3855421686746989,0.4615384615384615,0.6153846153846154,0.5263157894736842,0.5412844036697249,0.5,0.24894514767932488,0.0967741935483871,0.1296758104738155,0.789712556732224
0.6626506024096386,0.3846153846153846,0.46153846153846156,0.3157894736842105,0.28440366972477066,0.5,0.08860759493670886,0.0967741935483871,0.43890274314214467,0.3373676248108926
0.6626506024096386,0.3846153846153846,0.6153846153846154,0.3157894736842105,0.3853211009174312,0.5,0.08691983122362869,0.0967741935483871,0.37655860349127185,0.29652042360060515
0.3855421686746989,0.3846153846153846,0.6153846153846154,0.7894736842105263,0.5412844036697249,0.5,0.17265822784810125,0.22580645161290322,0.19950124688279303,0.4947049924357035
0.6626506024096386,0.3846153846153846,0.5726495726495727,0.5263157894736842,0.7522935779816514,0.5,0.17232067510548524,0.0967741935483871,0.4887780548628429,0.6883509833585477
0.4698795180722892,0.3846153846153846,0.6752136752136753,0.5263157894736842,0.4954128440366973,0.5,0.14767932489451477,0.0967741935483871,0.13965087281795513,0.5295007564296521
0.3855421686746989,0.41025641025641024,0.5042735042735044,0.5263157894736842,0.5412844036697249,0.5,0.11358649789029535,0.0967741935483871,0.20199501246882795,0.47049924357034795
0.6626506024096386,0.3846153846153846,0.6752136752136753,0.3157894736842105,0.1743119266055046,0.375,0.07188185654008439,0.0967741935483871,0.37655860349127185,0.23751891074130108
0.6626506024096386,0.3846153846153846,0.2991452991452992,0.5263157894736842,0.1743119266055046,0.375,0.05248945147679325,0.03225806451612903,0.37655860349127185,0.23751891074130108
0.6626506024096386,0.3846153846153846,0.3760683760683761,0.5263157894736842,0.26605504587155965,0.5,0.0680168776371308,0.06451612903225806,0.3266832917705736,0.2526475037821483
0.6626506024096386,0.4615384615384615,0.8034188034188035,0.5526315789473684,0.5321100917431193,0.5,0.18143459915611815,0.16129032258064516,0.4812967581047382,0.649016641452345
0.6626506024096386,0.3846153846153846,0.6752136752136753,0.5263157894736842,0.3394495412844037,0.5,0.0919831223628692,0.0967741935483871,0.30423940149625933,0.3494704992435704
0.6626506024096386,0.3846153846153846,0.09401709401709403,0.23684210526315788,0.0,0.5,0.02953586497890295,0.03225806451612903,0.3516209476309227,0.09228441754916793
0.6626506024096386,0.3846153846153846,0.5042735042735044,0.3157894736842105,0.1926605504587156,0.375,0.07983122362869198,0.0967741935483871,0.37655860349127185,0.34493192133131617
0.3855421686746989,0.4615384615384615,0.6752136752136753,0.5263157894736842,0.3853211009174312,0.5,0.15949367088607594,0.0967741935483871,0.17206982543640897,0.5718608169440242
0.4096385542168677,0.5897435897435898,0.4957264957264958,0.5263157894736842,0.4954128440366973,0.75,0.1967932489451477,0.0967741935483871,0.14014962593516211,0.7866868381240545
0.4698795180722892,0.4615384615384615,0.4957264957264958,0.5263157894736842,0.3669724770642202,0.5,0.08185654008438818,0.06451612903225806,0.2219451371571073,0.31316187594553707
0.6626506024096386,0.3846153846153846,0.2991452991452992,0.3157894736842105,0.43119266055045874,0.5,0.04065822784810126,0.03225806451612903,0.2892768079800499,0.1361573373676248
0.4698795180722892,0.4615384615384615,0.6752136752136753,0.5263157894736842,0.3669724770642202,0.5,0.1719831223628692,0.0967741935483871,0.1521197007481297,0.6202723146747353
0.6626506024096386,0.3846153846153846,0.8034188034188035,0.763157894736842,0.6513761467889909,0.5,0.18987341772151897,0.22580645161290322,0.37655860349127185,0.6717095310136157
0.4698795180722892,0.4615384615384615,0.6752136752136753,0.5263157894736842,0.4954128440366973,0.5,0.22042194092827003,0.0967741935483871,0.2219451371571073,0.7201210287443268
0.6626506024096386,0.3846153846153846,0.6153846153846154,0.763157894736842,0.3853211009174312,0.5,0.18362869198312234,0.22580645161290322,0.20199501246882795,0.5491679273827534
0.3855421686746989,0.6923076923076923,0.7008547008547009,0.5263157894736842,0.7339449541284404,0.5,0.20337552742616033,0.0967741935483871,0.13466334164588528,0.789712556732224
0.3855421686746989,0.41025641025641024,0.4957264957264958,0.5263157894736842,0.4954128440366973,0.5,0.20675105485232068,0.0967741935483871,0.1695760598503741,0.8517397881996974
0.4698795180722892,0.23076923076923075,0.5042735042735044,0.23684210526315788,0.5412844036697249,0.5,0.09248945147679324,0.03225806451612903,0.2344139650872818,0.4402420574886536
0.3855421686746989,0.4615384615384615,0.5042735042735044,0.5263157894736842,0.5412844036697249,0.5,0.24556962025316456,0.0967741935483871,0.1296758104738155,0.789712556732224
0.3855421686746989,0.41025641025641024,0.5042735042735044,0.5263157894736842,0.5412844036697249,0.5,0.20674936708860758,0.0967741935483871,0.14214463840399005,0.8562783661119516
0.4698795180722892,0.3846153846153846,0.6153846153846154,0.7894736842105263,0.5412844036697249,0.5,0.15358649789029535,0.0967741935483871,0.2344139650872818,0.4402420574886536
0.6626506024096386,0.4615384615384615,0.6153846153846154,0.763157894736842,0.3669724770642202,0.5,0.16140590717299577,0.0967741935483871,0.36658354114713226,0.6066565809379728
0.8674698795180724,0.3846153846153846,0.2991452991452992,0.3157894736842105,0.22935779816513763,0.5,0.06582278481012659,0.03225806451612903,0.3266832917705736,0.24357034795763993
0.6626506024096386,0.3846153846153846,0.6153846153846154,0.5263157894736842,0.3669724770642202,0.5,0.15932489451476792,0.0967741935483871,0.2518703241895262,0.5703479576399395
0.6626506024096386,0.41025641025641024,0.3760683760683761,0.3157894736842105,0.4954128440366973,0.5,0.05147679324894515,0.06451612903225806,0.3516209476309227,0.18305597579425115
0.6626506024096386,0.3846153846153846,0.8034188034188035,0.6842105263157894,0.8899082568807339,0.5,0.34894514767932483,0.22580645161290322,0.27680798004987534,0.9349470499243571
0.6626506024096386,0.3846153846153846,0.4957264957264958,0.5263157894736842,0.3669724770642202,0.25,0.07679324894514768,0.0967741935483871,0.37655860349127185,0.22239031770045387
0.8674698795180724,0.3846153846153846,0.6153846153846154,0.7894736842105263,0.3761467889908257,0.5,0.1851476793248945,0.22580645161290322,0.45137157107231923,0.56732223903177
0.6626506024096386,0.15384615384615385,0.27350427350427353,0.5263157894736842,0.11009174311926606,0.5,0.04675105485232067,0.03225806451612903,0.3516209476309227,0.13010590015128592
0.6626506024096386,0.15384615384615385,0.07692307692307693,0.23684210526315788,0.009174311926605505,0.25,0.014345991561181434,0.03225806451612903,0.2917705735660848,0.16187594553706505
0.4698795180722892,0.3846153846153846,0.5042735042735044,0.3157894736842105,0.5412844036697249,0.5,0.10767932489451476,0.0967741935483871,0.2344139650872818,0.4402420574886536
0.4698795180722892,0.15384615384615385,0.05128205128205129,0.05263157894736842,0.0,0.75,0.017551054852320672,0.03225806451612903,0.23940149625935164,0.04236006051437216
0.8674698795180724,0.3846153846153846,0.6153846153846154,0.6842105263157894,0.3394495412844037,0.5,0.2062447257383966,0.22580645161290322,0.5261845386533666,0.5748865355521937
0.8674698795180724,0.3846153846153846,0.5042735042735044,0.5263157894736842,0.5412844036697249,0.5,0.12725738396624472,0.0967741935483871,0.45137157107231923,0.5128593040847201
0.6626506024096386,0.15384615384615385,0.4957264957264958,0.3157894736842105,0.3302752293577982,0.5,0.07847932489451477,0.0967741935483871,0.4164588528678304,0.394856278366112
0.6626506024096386,0.3846153846153846,0.2991452991452992,0.3157894736842105,0.1743119266055046,0.5,0.046413502109704644,0.03225806451612903,0.37655860349127185,0.23751891074130108
0.4698795180722892,0.4615384615384615,0.6153846153846154,0.5263157894736842,0.5412844036697249,0.5,0.11983122362869197,0.0967741935483871,0.22693266832917708,0.43116490166414523
0.6626506024096386,0.3846153846153846,0.35897435897435903,0.5263157894736842,0.24770642201834864,0.5,0.06717299578059072,0.03225806451612903,0.37655860349127185,0.2481089258698941
0.6626506024096386,0.15384615384615385,0.6752136752136753,0.3157894736842105,0.4954128440366973,0.5,0.07156118143459915,0.0967741935483871,0.33915211970074816,0.2692889561270802
0.4698795180722892,0.3846153846153846,0.6153846153846154,0.5263157894736842,0.5412844036697249,0.5,0.13738396624472574,0.0967741935483871,0.2344139650872818,0.4402420574886536
0.6626506024096386,0.15384615384615385,0.11965811965811968,0.3157894736842105,0.027522935779816515,0.25,0.013225316455696207,0.03225806451612903,0.30174563591022446,0.027231467473524965
0.8674698795180724,0.3846153846153846,0.5726495726495727,0.5526315789473684,0.5321100917431193,0.5,0.12894514767932488,0.0967741935483871,0.5760598503740648,0.4735249621785174
0.6626506024096386,0.3846153846153846,0.4957264957264958,0.3157894736842105,0.22935779816513763,0.25,0.05485232067510548,0.03225806451612903,0.37655860349127185,0.22239031770045387
0.3855421686746989,0.4615384615384615,0.4957264957264958,0.5263157894736842,0.4954128440366973,0.5,0.08860759493670886,0.03225806451612903,0.15710723192019954,0.34190620272314676
0.8674698795180724,0.4615384615384615,0.35897435897435903,0.3157894736842105,0.24770642201834864,0.5,0.08118143459915612,0.03225806451612903,0.5760598503740648,0.29652042360060515
0.4698795180722892,0.4615384615384615,0.5042735042735044,0.5263157894736842,0.5137614678899083,0.5,0.15899071729957806,0.0967741935483871,0.26433915211970077,0.5400907715582451
0.6626506024096386,0.4615384615384615,0.8034188034188035,0.5263157894736842,0.5596330275229358,0.25,0.11729957805907174,0.0967741935483871,0.4264339152119701,0.5279878971255674
0.6626506024096386,0.15384615384615385,0.5555555555555556,0.23684210526315788,0.43119266055045874,0.5,0.07223628691983122,0.03225806451612903,0.3516209476309227,0.3524962178517398
0.6626506024096386,0.15384615384615385,0.22222222222222224,0.5263157894736842,0.045871559633027525,0.5,0.032911392405063286,0.03225806451612903,0.2917705735660848,0.09833585476550681
0.4698795180722892,0.3846153846153846,0.6153846153846154,0.5263157894736842,0.5412844036697249,0.5,0.15611814345991562,0.0967741935483871,0.13965087281795513,0.5552193645990923
0.28915662650602414,0.7948717948717948,0.8974358974358976,0.7894736842105263,0.6697247706422018,0.5,0.310548523206751,0.0967741935483871,0.06982543640897756,0.9046898638426627
0.6626506024096386,0.3846153846153846,0.11965811965811968,0.3157894736842105,0.027522935779816515,0.5,0.02869198312236287,0.03225806451612903,0.3266832917705736,0.08320726172465961
0.8674698795180724,0.3846153846153846,0.8034188034188035,0.763157894736842,0.8899082568807339,0.5,0.3130801687763713,0.22580645161290322,0.5511221945137157,0.9319213313161876
0.6626506024096386,0.15384615384615385,0.2991452991452992,0.3157894736842105,0.43119266055045874,0.5,0.046075949367088614,0.03225806451612903,0.3516209476309227,0.14372163388804843
0.6626506024096386,0.3846153846153846,0.8034188034188035,0.7894736842105263,0.5321100917431193,0.5,0.18147848101265823,0.22580645161290322,0.4663341645885288,0.5113464447806354
0.6626506024096386,0.3846153846153846,0.8034188034188035,0.39473684210526316,0.5321100917431193,0.5,0.12236286919831224,0.0967741935483871,0.4812967581047382,0.6278366111951589
0.6626506024096386,0.15384615384615385,0.4957264957264958,0.3421052631578947,0.4954128440366973,0.5,0.054683544303797474,0.03225806451612903,0.30174563591022446,0.19969742813918306
0.8674698795180724,0.3846153846153846,0.8034188034188035,0.763157894736842,0.7522935779816514,0.5,0.2896202531645569,0.22580645161290322,0.5261845386533666,0.8698940998487141
0.4698795180722892,0.3846153846153846,0.5641025641025642,0.5263157894736842,0.4954128440366973,0.5,0.1532489451476793,0.03225806451612903,0.1970074812967581,0.8350983358547656
0.6626506024096386,0.3846153846153846,0.5042735042735044,0.5263157894736842,0.1926605504587156,0.5,0.0751054852320675,0.06451612903225806,0.30423940149625933,0.2844175491679274
0.4698795180722892,0.41025641025641024,0.3760683760683761,0.5263157894736842,0.4954128440366973,0.5,0.07679324894514768,0.03225806451612903,0.26184538653366585,0.3767019667170953
0.3855421686746989,0.5128205128205128,0.5042735042735044,0.5263157894736842,0.4954128440366973,0.5,0.19257383966244726,0.0967741935483871,0.10224438902743144,0.6475037821482602
0.6626506024096386,0.5128205128205128,0.6153846153846154,0.5263157894736842,0.5412844036697249,0.5,0.14767932489451477,0.0967741935483871,0.21695760598503744,0.4962178517397882
0.6626506024096386,0.15384615384615385,0.25641025641025644,0.23684210526315788,0.43119266055045874,0.5,0.046075949367088614,0.03225806451612903,0.3516209476309227,0.3524962178517398
0.6626506024096386,0.15384615384615385,0.27350427350427353,0.3157894736842105,0.1651376146788991,0.5,0.038649789029535864,0.03225806451612903,0.3341645885286783,0.13161875945537066
0.8674698795180724,0.4615384615384615,0.5042735042735044,0.5263157894736842,0.3853211009174312,0.5,0.10649789029535864,0.03225806451612903,0.5760598503740648,0.43872919818456885
0.6626506024096386,0.3846153846153846,0.5042735042735044,0.5263157894736842,0.1926605504587156,0.5,0.09350210970464135,0.0967741935483871,0.35910224438902744,0.34493192133131617
0.6626506024096386,0.4615384615384615,0.8034188034188035,0.5263157894736842,0.6513761467889909,0.5,0.15274261603375527,0.22580645161290322,0.45137157107231923,0.5279878971255674
